cbsa_id,cbsa_name,cbsa_dvmt,ldv_regs,miles_per_car
17860,"Columbia, MO",6573610.745687263,162378.0,40.48338288245491
17900,"Columbia, SC",27009368.53593832,794269.0,34.005316254239204
17980,"Columbus, GA-AL",11496125.87929651,269742.0,42.61896878979361
18020,"Columbus, IN",2741434.664505532,69447.0,39.47520648128115
18140,"Columbus, OH",54203886.7497962,1800108.0,30.11146372872972
18580,"Corpus Christi, TX",11057846.528569005,297160.0,37.211759754236795
18700,"Corvallis, OR",2461141.3537532976,88676.0,27.754311806501168
18880,"Crestview-Fort Walton Beach-Destin, FL",9136350.640373297,233559.0,39.11795580719774
19060,"Cumberland, MD-WV",2203031.049630542,62737.0,35.115339426981556
19100,"Dallas-Fort Worth-Arlington, TX",206783851.1545464,5556949.0,37.211759754236795
19140,"Dalton, GA",4918586.354111014,115048.0,42.752471612813906
19180,"Danville, IL",2001696.1953676313,69143.0,28.950091771656297
19300,"Daphne-Fairhope-Foley, AL",8473456.299452532,201539.0,42.04375480404553
19340,"Davenport-Moline-Rock Island, IA-IL",10305696.554120146,349375.0,29.497521442919915
19430,"Dayton-Kettering, OH",21259626.84785877,706031.0,30.111463728729717
19460,"Decatur, AL",6663094.261345134,158480.0,42.04375480404552
19500,"Decatur, IL",2623167.815429777,90610.0,28.950091771656297
19660,"Deltona-Daytona Beach-Ormond Beach, FL",20452510.25014688,522842.0,39.11795580719774
19740,"Denver-Aurora-Lakewood, CO",74632026.81880555,2471503.0,30.19702052508354
19780,"Des Moines-West Des Moines, IA",18760093.8535419,622524.0,30.135535101525242
19820,"Detroit-Warren-Dearborn, MI",121064939.73540364,3587564.0,33.74572265063526
20020,"Dothan, AL",6414867.932982051,152576.0,42.04375480404553
20100,"Dover, DE",5036694.172240457,147938.0,34.045979885090084
20220,"Dubuque, IA",2398999.54282712,79607.0,30.135535101525242
20260,"Duluth, MN-WI",9112545.280976104,268301.0,33.963888621272766
20500,"Durham-Chapel Hill, NC",18527420.92398517,469704.0,39.444886405023524
20700,"East Stroudsburg, PA",4181512.043192561,173236.0,24.13766216717403
20740,"Eau Claire, WI",5187663.000114121,147312.0,35.21548142794966
20940,"El Centro, CA",5492406.596198177,174296.0,31.511948617284258
21060,"Elizabethtown-Fort Knox, KY",4774552.932115235,135973.0,35.113978011187776
21140,"Elkhart-Goshen, IN",6451156.668790408,163423.0,39.47520648128114
21300,"Elmira, NY",1959235.5116436668,65331.0,29.98936969652488
21340,"El Paso, TX",23074342.411926657,620082.0,37.21175975423679
21420,"Enid, OK",1983095.5726915535,57300.0,34.6089977782121
21500,"Erie, PA",5542007.233583158,229600.0,24.13766216717403
21660,"Eugene-Springfield, OR",8802335.498055458,317152.0,27.754311806501168
21780,"Evansville, IN-KY",10620763.498265713,273343.0,38.85507767993222
21820,"Fairbanks, AK",2057740.1774504667,78556.0,26.19456410013833
22020,"Fargo, ND-MN",7078430.372748747,201888.0,35.06117437761901
22140,"Farmington, NM",4603776.629610302,108854.0,42.29313235719681
22180,"Fayetteville, NC",15804382.635900773,400670.0,39.44488640502352
22220,"Fayetteville-Springdale-Rogers, AR",15736446.848387664,393345.0,40.00672907597062
22380,"Flagstaff, AZ",3798218.2659253418,112719.0,33.69634459075526
22420,"Flint, MI",11036201.135663755,327040.0,33.74572265063526
22500,"Florence, SC",6186179.122338688,181918.0,34.005316254239204
22520,"Florence-Muscle Shoals, AL",6499880.405195829,154598.0,42.04375480404552
22540,"Fond du Lac, WI",3543064.801947444,100611.0,35.21548142794967
22660,"Fort Collins, CO",8849629.426142558,293063.0,30.197020525083545
22900,"Fort Smith, AR-OK",8092863.492130397,206462.0,39.1978353989131
23060,"Fort Wayne, IN",13482362.021616763,341540.0,39.47520648128115
23420,"Fresno, CA",21508417.504830137,682548.0,31.51194861728426
23460,"Gadsden, AL",4127393.3653583447,98169.0,42.04375480404552
23540,"Gainesville, FL",9322121.812501678,238308.0,39.11795580719774
23580,"Gainesville, GA",7174292.2613463,167810.0,42.7524716128139
23900,"Gettysburg, PA",2431048.7828291,100716.0,24.13766216717403
24020,"Glens Falls, NY",3581060.6248317324,119411.0,29.98936969652488
24140,"Goldsboro, NC",3496434.17582769,88641.0,39.444886405023524
24220,"Grand Forks, ND-MN",3185492.33634594,91382.0,34.85907877203322
24260,"Grand Island, NE",2477905.4700017846,81024.0,30.58236411435852
24300,"Grand Junction, CO",4271006.1890267655,141438.0,30.197020525083538
24340,"Grand Rapids-Kentwood, MI",28332571.280246858,839590.0,33.74572265063526
24420,"Grants Pass, OR",2497027.6789191035,89969.0,27.754311806501168
24500,"Great Falls, MT",2456572.030854396,87573.0,28.05170578665109
24540,"Greeley, CO",9533531.54699465,315711.0,30.197020525083545
24580,"Green Bay, WI",9926962.490687586,281892.0,35.21548142794966
24660,"Greensboro-High Point, NC",25304407.412345853,641513.0,39.44488640502352
24780,"Greenville, NC",5082828.6172649255,128859.0,39.44488640502352
24860,"Greenville-Anderson, SC",27309839.510360777,803105.0,34.005316254239204
25060,"Gulfport-Biloxi, MS",14662923.7318671,333995.0,43.901626467064176
25180,"Hagerstown-Martinsburg, MD-WV",8023716.748774422,229033.0,35.03301597924501
25220,"Hammond, LA",4104229.127613011,108438.0,37.84862435320654
25260,"Hanford-Corcoran, CA",2713336.335691261,86105.0,31.511948617284258
25420,"Harrisburg-Carlisle, PA",13596045.106566286,563271.0,24.137662167174035
25500,"Harrisonburg, VA",3462734.3602417856,107171.0,32.31036717247936
25540,"Hartford-East Hartford-Middletown, CT",29261171.48636277,1013093.0,28.88300628507232
25620,"Hattiesburg, MS",6348131.285511013,144599.0,43.901626467064176
25860,"Hickory-Lenoir-Morganton, NC",13019336.986387683,330064.0,39.44488640502352
25940,"Hilton Head Island-Bluffton, SC",6536025.815962301,192206.0,34.005316254239204
25980,"Hinesville, GA",2621966.3315422637,61329.0,42.7524716128139
26140,"Homosassa Springs, FL",4873471.4062839225,124584.0,39.11795580719773
26300,"Hot Springs, AR",3646933.4091073293,91158.0,40.00672907597062
26380,"Houma-Thibodaux, LA",6068497.034295724,160336.0,37.84862435320654
26420,"Houston-The Woodlands-Sugar Land, TX",186138022.60770074,5002129.0,37.211759754236795
26580,"Huntington-Ashland, WV-KY-OH",10599002.55554754,313386.0,33.82091910789742
26620,"Huntsville, AL",17729178.70078913,421684.0,42.04375480404552
26820,"Idaho Falls, ID",4069540.322029037,133454.0,30.493955385593814
26900,"Indianapolis-Carmel-Anderson, IN",68280659.40273681,1729710.0,39.47520648128115
26980,"Iowa City, IA",3920392.0324276225,130092.0,30.135535101525246
27060,"Ithaca, NY",2011836.8660913713,67085.0,29.989369696524875
27100,"Jackson, MI",4534952.6841282705,134386.0,33.745722650635265
27140,"Jackson, MS",22663029.31970727,516223.0,43.901626467064176
27180,"Jackson, TN",5855302.459731411,149038.0,39.28731236148775
27260,"Jacksonville, FL",46109742.756353036,1178736.0,39.11795580719774
27340,"Jacksonville, NC",5364031.2124463385,135988.0,39.44488640502352
27500,"Janesville-Beloit, WI",4965136.372970907,140993.0,35.21548142794966
27620,"Jefferson City, MO",5848715.291794025,144472.0,40.483382882454904
27740,"Johnson City, TN",7394736.507303948,188222.0,39.28731236148775
27780,"Johnstown, PA",3253539.621175555,134791.0,24.13766216717403
27860,"Jonesboro, AR",4069964.562356643,101732.0,40.00672907597062
27900,"Joplin, MO",6115136.434543462,151053.0,40.48338288245491
27980,"Kahului-Wailuku-Lahaina, HI",3811676.010075664,136695.0,27.88453132942437
28020,"Kalamazoo-Portage, MI",6673115.4169951705,197747.0,33.74572265063526
28100,"Kankakee, IL",2761404.5036394354,95385.0,28.950091771656293
28140,"Kansas City, MO-KS",67390419.36727253,1831081.0,36.803625490774316
28420,"Kennewick-Richland, WA",7611155.760568099,282223.0,26.968587820865412
28660,"Killeen-Temple, TX",12500025.489604205,335916.0,37.21175975423679
28700,"Kingsport-Bristol, TN-VA",10868189.41950574,291411.0,37.29505550410156
28740,"Kingston, NY",5082208.514360982,169467.0,29.989369696524882
28940,"Knoxville, TN",29777739.829764914,757948.0,39.28731236148774
29020,"Kokomo, IN",2911059.626755597,73744.0,39.47520648128115
29100,"La Crosse-Onalaska, WI-MN",4163570.6994849783,119086.0,34.96272189413515
29180,"Lafayette, LA",15951113.490537131,421445.0,37.84862435320654
29200,"Lafayette-West Lafayette, IN",6398970.445822155,162101.0,39.47520648128115
29340,"Lake Charles, LA",6566849.871154395,173503.0,37.848624353206546
29420,"Lake Havasu City-Kingman, AZ",7392000.809218571,219371.0,33.69634459075525
29460,"Lakeland-Winter Haven, FL",18383092.152034506,469940.0,39.11795580719774
29540,"Lancaster, PA",11702035.16929464,484804.0,24.137662167174035
29620,"Lansing-East Lansing, MI",15118151.238929898,448002.0,33.74572265063526
29700,"Laredo, TX",6803351.612347605,182828.0,37.211759754236795
29740,"Las Cruces, NM",7591194.326793256,179490.0,42.29313235719682
29820,"Las Vegas-Henderson-Paradise, NV",53284718.7225971,1471113.0,36.220683742579325
29940,"Lawrence, KS",2868060.9332093387,90081.0,31.838688882331887
30020,"Lawton, OK",3226631.4718604926,93231.0,34.60899777821211
30140,"Lebanon, PA",3238115.6550507313,134152.0,24.137662167174035
30300,"Lewiston, ID-WA",1867874.9326326668,63586.0,29.375569034577843
30340,"Lewiston-Auburn, ME",3030906.7561121546,90307.0,33.56225714631373
30460,"Lexington-Fayette, KY",14226568.647144774,405154.0,35.11397801118778
30620,"Lima, OH",2781636.796332594,92378.0,30.11146372872972
30700,"Lincoln, NE",8649273.636458762,282819.0,30.58236411435852
30780,"Little Rock-North Little Rock-Conway, AR",24906949.314097956,622569.0,40.006729075970625
30860,"Logan, UT-ID",3795917.3380900696,103510.0,36.67198664950313
30980,"Longview, TX",8811930.768602043,236805.0,37.211759754236795
31020,"Longview, WA",2908804.913770722,107859.0,26.96858782086541
31080,"Los Angeles-Long Beach-Anaheim, CA",312151942.9476557,9905828.0,31.511948617284258
31140,"Louisville/Jefferson County, KY-IN",38514130.84208023,1066540.0,36.11128587964842
31180,"Lubbock, TX",8262238.653512458,222033.0,37.211759754236795
31340,"Lynchburg, VA",8299079.360087187,256855.0,32.31036717247937
31420,"Macon-Bibb County, GA",8382220.594294745,196064.0,42.7524716128139
31460,"Madera, CA",3640512.3998576156,115528.0,31.511948617284258
31540,"Madison, WI",19916573.322835498,565563.0,35.21548142794967
31700,"Manchester-Nashua, NH",11097079.818169663,364141.0,30.474678265204037
31740,"Manhattan, KS",3362356.5781075414,105606.0,31.838688882331887
31860,"Mankato, MN",2760232.974942542,81836.0,33.728835414029795
31900,"Mansfield, OH",3447009.8103463347,114475.0,30.11146372872972
32580,"McAllen-Edinburg-Mission, TX",20557078.499831803,552435.0,37.211759754236795
32780,"Medford, OR",5485389.939748697,197641.0,27.754311806501168
32820,"Memphis, TN-MS-AR",41538095.948624246,1030361.0,40.31411898220551
32900,"Merced, CA",6101973.730250924,193640.0,31.511948617284258
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",174566616.0465264,4462570.0,39.11795580719774
33140,"Michigan City-La Porte, IN",3890439.4995561824,98554.0,39.47520648128115
33220,"Midland, MI",2402324.2497760733,71189.0,33.74572265063526
33260,"Midland, TX",5608965.759515866,150731.0,37.21175975423679
33340,"Milwaukee-Waukesha, WI",43994877.025344655,1249305.0,35.21548142794966
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",101926444.79424688,3016415.0,33.79059074903383
33540,"Missoula, MT",3273493.806773249,116695.0,28.05170578665109
33660,"Mobile, AL",17339895.575058475,412425.0,42.04375480404553
33700,"Modesto, CA",13029718.074017782,413485.0,31.511948617284258
33740,"Monroe, LA",6223184.362027279,164423.0,37.84862435320654
33780,"Monroe, MI",4801307.673009735,142279.0,33.745722650635265
33860,"Montgomery, AL",15241113.378995327,362506.0,42.04375480404553
34060,"Morgantown, WV",3284559.5393881183,95575.0,34.36630436189504
34100,"Morristown, TN",5144319.967925567,130941.0,39.28731236148775
34580,"Mount Vernon-Anacortes, WA",3531293.8578519374,130941.0,26.96858782086541
34620,"Muncie, IN",3441409.025831609,87179.0,39.47520648128115
34740,"Muskegon, MI",4875919.4657902885,144490.0,33.74572265063526
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",14149129.572999116,397948.0,35.55522222249921
34900,"Napa, CA",4373259.741055327,138781.0,31.511948617284258
34940,"Naples-Marco Island, FL",12044262.121212956,307896.0,39.11795580719774
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",60510829.23422413,1540213.0,39.28731236148775
35100,"New Bern, NC",4113194.4196566376,104277.0,39.44488640502352
35300,"New Haven-Milford, CT",19754214.435606077,683939.0,28.88300628507232
35380,"New Orleans-Metairie, LA",35973187.1678808,950449.0,37.84862435320654
35620,"New York-Newark-Jersey City, NY-NJ-PA",325925901.0552107,10773964.0,30.251252097669038
35660,"Niles, MI",4759901.671317405,141052.0,33.745722650635265
35840,"North Port-Sarasota-Bradenton, FL",25124015.65059824,642263.0,39.11795580719774
35980,"Norwich-New London, CT",6872884.643570669,237956.0,28.88300628507232
36100,"Ocala, FL",10994375.305303575,281057.0,39.11795580719774
36140,"Ocean City, NJ",2486555.1749697346,81188.0,30.627126853349445
36220,"Odessa, TX",4461689.994532991,119900.0,37.21175975423679
36260,"Ogden-Clearfield, UT",20829626.787161473,551829.0,37.746524352945336
36420,"Oklahoma City, OK",40575796.64916254,1172406.0,34.6089977782121
36500,"Olympia-Lacey-Tumwater, WA",6879255.255697631,255084.0,26.968587820865405
36540,"Omaha-Council Bluffs, NE-IA",25919873.152698953,849272.0,30.520107989782957
36740,"Orlando-Kissimmee-Sanford, FL",75237285.59403893,1923344.0,39.117955807197745
36780,"Oshkosh-Neenah, WI",4787157.32983405,135939.0,35.21548142794966
36980,"Owensboro, KY",3859623.1210557274,109917.0,35.11397801118778
37100,"Oxnard-Thousand Oaks-Ventura, CA",21387222.55044806,678702.0,31.511948617284258
37340,"Palm Bay-Melbourne-Titusville, FL",19325561.06129732,494033.0,39.11795580719774
37460,"Panama City, FL",5866676.304228674,149974.0,39.11795580719774
37620,"Parkersburg-Vienna, WV",2649745.165215193,77103.0,34.36630436189503
37860,"Pensacola-Ferry Pass-Brent, FL",14897330.22801092,380831.0,39.11795580719774
37900,"Peoria, IL",10654762.825548612,368039.0,28.950091771656297
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133605915.0297878,5002998.0,26.705170585674388
38060,"Phoenix-Mesa-Chandler, AZ",123582051.4098313,3667521.0,33.69634459075525
38220,"Pine Bluff, AR",2948615.9530862626,73703.0,40.00672907597062
38300,"Pittsburgh, PA",51887597.890652165,2149653.0,24.137662167174035
38340,"Pittsfield, MA",3683755.2571598087,105849.0,34.80198449829293
38540,"Pocatello, ID",2652638.68503742,86989.0,30.49395538559381
38860,"Portland-South Portland, ME",16239970.738929706,483876.0,33.56225714631373
38900,"Portland-Vancouver-Hillsboro, OR-WA",53714928.182635814,1947020.0,27.588277563987948
38940,"Port St. Lucie, FL",14812483.38186511,378662.0,39.11795580719774
39100,"Poughkeepsie-Newburgh-Middletown, NY",16237504.307225823,541442.0,29.98936969652488
39150,"Prescott Valley-Prescott, AZ",8059660.180939795,239185.0,33.69634459075525
39300,"Providence-Warwick, RI-MA",36940500.704876944,1295715.0,28.509742269617117
39340,"Provo-Orem, UT",15489663.73347465,410360.0,37.746524352945336
39380,"Pueblo, CO",4504368.763644611,149166.0,30.19702052508354
39460,"Punta Gorda, FL",5733205.839014515,146562.0,39.11795580719774
39540,"Racine, WI",6242613.1772512095,177269.0,35.21548142794967
39580,"Raleigh-Cary, NC",39970726.18568889,1013331.0,39.444886405023524
39660,"Rapid City, SD",4321980.375419663,145552.0,29.693720288416944
39740,"Reading, PA",9539686.841710523,395220.0,24.137662167174035
39820,"Redding, CA",4529905.637631847,143752.0,31.511948617284258
39900,"Reno, NV",13332725.023592222,368097.0,36.220683742579325
40060,"Richmond, VA",37089005.85655472,1147898.0,32.31036717247937
40140,"Riverside-San Bernardino-Ontario, CA",106861713.0415549,3391149.0,31.511948617284258
40220,"Roanoke, VA",8971102.686907586,277654.0,32.31036717247937
40340,"Rochester, MN",6869045.976244238,203655.0,33.728835414029795
40380,"Rochester, NY",26165035.304714937,872477.0,29.98936969652488
40420,"Rockford, IL",8416139.079121744,290712.0,28.950091771656293
40580,"Rocky Mount, NC",5207790.01739604,132027.0,39.44488640502352
40660,"Rome, GA",3374965.6140587553,78942.0,42.752471612813906
40900,"Sacramento-Roseville-Folsom, CA",60279899.77287264,1912922.0,31.51194861728426
40980,"Saginaw, MI",5539427.8645470785,164152.0,33.74572265063526
41060,"St. Cloud, MN",5822575.12868855,172629.0,33.728835414029795
41100,"St. George, UT",5181616.384026219,137274.0,37.74652435294534
41140,"St. Joseph, MO-KS",4027688.2052401295,101135.0,39.824869780393826
41180,"St. Louis, MO-IL",92526440.45155083,2469379.0,37.469517822720135
41420,"Salem, OR",10290299.6626256,370764.0,27.75431180650117
41500,"Salinas, CA",10092898.998732742,320288.0,31.51194861728426
41540,"Salisbury, MD-DE",12549676.592092209,361965.0,34.67096706060588
41620,"Salt Lake City, UT",34509080.45224193,914232.0,37.74652435294534
41660,"San Angelo, TX",3554764.9858027324,95528.0,37.211759754236795
41700,"San Antonio-New Braunfels, TX",69700491.3251866,1873077.0,37.211759754236795
41740,"San Diego-Chula Vista-Carlsbad, CA",81130379.3025225,2574591.0,31.511948617284258
41860,"San Francisco-Oakland-Berkeley, CA",101861932.73809071,3232486.0,31.511948617284254
41940,"San Jose-Sunnyvale-Santa Clara, CA",47271578.311965995,1500116.0,31.51194861728426
42020,"San Luis Obispo-Paso Robles, CA",6975863.089305451,221372.0,31.51194861728426
42100,"Santa Cruz-Watsonville, CA",6627340.937598286,210312.0,31.511948617284254
42140,"Santa Fe, NM",6564486.245689946,155214.0,42.29313235719681
42200,"Santa Maria-Santa Barbara, CA",10154189.738793358,322233.0,31.511948617284258
42220,"Santa Rosa-Petaluma, CA",12780773.679941237,405585.0,31.51194861728426
42340,"Savannah, GA",13294137.56283416,310956.0,42.752471612813906
42540,"Scranton--Wilkes-Barre, PA",12981500.227790035,537811.0,24.137662167174035
42660,"Seattle-Tacoma-Bellevue, WA",84249382.91780277,3123982.0,26.96858782086541
42680,"Sebastian-Vero Beach, FL",4752088.389414188,121481.0,39.11795580719774
42700,"Sebring-Avon Park, FL",2949415.6319510955,75398.0,39.117955807197745
43100,"Sheboygan, WI",3625856.398784553,102962.0,35.21548142794966
43300,"Sherman-Denison, TX",4207012.710774995,113056.0,37.211759754236795
43340,"Shreveport-Bossier City, LA",12213826.776028458,322702.0,37.848624353206546
43420,"Sierra Vista-Douglas, AZ",4842299.5030698925,143704.0,33.69634459075525
43580,"Sioux City, IA-NE-SD",4022245.5790783474,133347.0,30.163750058706587
43620,"Sioux Falls, SD",7589091.337593312,255579.0,29.693720288416937
43780,"South Bend-Mishawaka, IN-MI",10316873.410593072,266661.0,38.68909743304447
43900,"Spartanburg, SC",10925704.080589531,321294.0,34.005316254239204
44060,"Spokane-Spokane Valley, WA",12796460.078061532,474495.0,26.96858782086541
44100,"Springfield, IL",5600163.652492737,193442.0,28.950091771656297
44140,"Springfield, MA",18431479.010140922,529610.0,34.80198449829294
44180,"Springfield, MO",16432609.945817273,405910.0,40.48338288245491
44220,"Springfield, OH",3629696.060788538,120542.0,30.11146372872972
44300,"State College, PA",2777134.582982041,115054.0,24.13766216717403
44420,"Staunton, VA",4056695.839973474,125554.0,32.31036717247936
44700,"Stockton, CA",17334092.695395723,550080.0,31.511948617284254
44940,"Sumter, SC",4431300.771722419,130312.0,34.005316254239204
45060,"Syracuse, NY",15636547.32787716,521403.0,29.989369696524875
45220,"Tallahassee, FL",11073550.047857342,283081.0,39.11795580719774
45300,"Tampa-St. Petersburg-Clearwater, FL",89860633.65957624,2297171.0,39.11795580719774
45460,"Terre Haute, IN",6065247.050229405,153647.0,39.47520648128115
45500,"Texarkana, TX-AR",4648450.444289099,121325.0,38.31403621915598
45540,"The Villages, FL",3147900.1397168166,80472.0,39.11795580719774
45780,"Toledo, OH",16917041.88329256,561814.0,30.11146372872972
45820,"Topeka, KS",7143996.850106511,224381.0,31.838688882331887
45940,"Trenton-Princeton, NJ",9372207.088393463,306010.0,30.62712685334944
46060,"Tucson, AZ",26863467.227331083,797222.0,33.69634459075525
46140,"Tulsa, OK",36310030.01901123,1049150.0,34.60899777821211
46220,"Tuscaloosa, AL",9114161.07891138,216778.0,42.04375480404553
46300,"Twin Falls, ID",3166004.423953892,103824.0,30.493955385593814
46340,"Tyler, TX",6294555.221227925,169155.0,37.211759754236795
46520,"Urban Honolulu, HI",19866529.537367698,712457.0,27.88453132942437
46540,"Utica-Rome, NY",6846723.048565113,228305.0,29.989369696524882
46660,"Valdosta, GA",4900031.781431053,114614.0,42.752471612813906
46700,"Vallejo, CA",13037722.10896657,413739.0,31.511948617284254
47020,"Victoria, TX",3011361.6581116123,80925.0,37.21175975423679
47220,"Vineland-Bridgeton, NJ",3669037.915650703,119797.0,30.62712685334944
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",47597114.86464284,1464120.0,32.509025807066934
47300,"Visalia, CA",11592174.49004589,367866.0,31.511948617284258
47380,"Waco, TX",7311031.650674657,196471.0,37.211759754236795
47460,"Walla Walla, WA",1424103.2484686188,52806.0,26.96858782086541
47580,"Warner Robins, GA",6798455.283398055,159019.0,42.752471612813906
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",153775972.3320864,4552825.0,33.77594621626933
47940,"Waterloo-Cedar Falls, IA",4731911.857176595,157021.0,30.135535101525246
48060,"Watertown-Fort Drum, NY",2579085.7939011394,86000.0,29.989369696524875
48140,"Wausau-Weston, WI",5464386.253174949,155170.0,35.21548142794966
48260,"Weirton-Steubenville, WV-OH",3400997.4465459576,106888.0,31.81832803070464
